set,index,k,QQ,xB,t,phi,F,errF,varF,ReH,ReE,ReHtilde,dvcs,F_true
105,5,5.75,1.88,0.215,-0.26,127.26,0.113906,0.0219986,0.19313,3.07104,-0.466056,-0.460828,0.0540114,0.140641
105,6,5.75,1.88,0.215,-0.26,142.33,0.143248,0.0334527,0.23353,3.07104,-0.466056,-0.460828,0.0540114,0.124191
105,7,5.75,1.88,0.215,-0.26,157.4,0.0943766,0.0187791,0.19898,3.07104,-0.466056,-0.460828,0.0540114,0.114753
105,8,5.75,1.88,0.215,-0.26,172.47,0.140249,0.0427717,0.30497,3.07104,-0.466056,-0.460828,0.0540114,0.110439
105,9,5.75,1.88,0.215,-0.26,187.53,0.116,0.0382509,0.32975,3.07104,-0.466056,-0.460828,0.0540114,0.110439
105,10,5.75,1.88,0.215,-0.26,202.6,0.117506,0.0180148,0.15331,3.07104,-0.466056,-0.460828,0.0540114,0.114753
105,11,5.75,1.88,0.215,-0.26,217.67,0.0992927,0.027373,0.27568,3.07104,-0.466056,-0.460828,0.0540114,0.124191
105,12,5.75,1.88,0.215,-0.26,232.74,0.135336,0.0354202,0.26172,3.07104,-0.466056,-0.460828,0.0540114,0.140641
105,13,5.75,1.88,0.215,-0.26,247.81,0.184348,0.0280541,0.15218,3.07104,-0.466056,-0.460828,0.0540114,0.167746
105,14,5.75,1.88,0.215,-0.26,262.88,0.201571,0.0267666,0.13279,3.07104,-0.466056,-0.460828,0.0540114,0.21241
105,15,5.75,1.88,0.215,-0.26,277.97,0.261967,0.0354389,0.13528,3.07104,-0.466056,-0.460828,0.0540114,0.288381
105,16,5.75,1.88,0.215,-0.26,293.07,0.337223,0.0409456,0.12142,3.07104,-0.466056,-0.460828,0.0540114,0.424843
105,17,5.75,1.88,0.215,-0.26,306.95,0.657736,0.0560062,0.08515,3.07104,-0.466056,-0.460828,0.0540114,0.661702
106,0,5.75,1.88,0.215,-0.34,52.72,0.431396,0.0368542,0.08543,2.92892,-0.52386,-0.410525,0.051316,0.41774
106,1,5.75,1.88,0.215,-0.34,66.9,0.28536,0.0435887,0.15275,2.92892,-0.52386,-0.410525,0.051316,0.261563
106,2,5.75,1.88,0.215,-0.34,82.01,0.147434,0.0230985,0.15667,2.92892,-0.52386,-0.410525,0.051316,0.179044
106,3,5.75,1.88,0.215,-0.34,97.1,0.122449,0.0182228,0.14882,2.92892,-0.52386,-0.410525,0.051316,0.134946
106,4,5.75,1.88,0.215,-0.34,112.18,0.128103,0.0211755,0.1653,2.92892,-0.52386,-0.410525,0.051316,0.10977
106,5,5.75,1.88,0.215,-0.34,127.25,0.116438,0.0242097,0.20792,2.92892,-0.52386,-0.410525,0.051316,0.0948587
106,6,5.75,1.88,0.215,-0.34,142.32,0.0773399,0.0163079,0.21086,2.92892,-0.52386,-0.410525,0.051316,0.0859714
106,7,5.75,1.88,0.215,-0.34,157.4,0.0512621,0.0104447,0.20375,2.92892,-0.52386,-0.410525,0.051316,0.0809363
106,8,5.75,1.88,0.215,-0.34,172.46,0.101452,0.02375,0.2341,2.92892,-0.52386,-0.410525,0.051316,0.0786562
106,9,5.75,1.88,0.215,-0.34,187.54,0.104558,0.0225145,0.21533,2.92892,-0.52386,-0.410525,0.051316,0.0786562
106,10,5.75,1.88,0.215,-0.34,202.6,0.0544104,0.0148421,0.27278,2.92892,-0.52386,-0.410525,0.051316,0.0809363
106,11,5.75,1.88,0.215,-0.34,217.68,0.0992912,0.0184741,0.18606,2.92892,-0.52386,-0.410525,0.051316,0.0859714
106,12,5.75,1.88,0.215,-0.34,232.75,0.127055,0.0277146,0.21813,2.92892,-0.52386,-0.410525,0.051316,0.0948587
106,13,5.75,1.88,0.215,-0.34,247.82,0.0938489,0.0156296,0.16654,2.92892,-0.52386,-0.410525,0.051316,0.10977
106,14,5.75,1.88,0.215,-0.34,262.9,0.0860518,0.0129388,0.15036,2.92892,-0.52386,-0.410525,0.051316,0.134946
106,15,5.75,1.88,0.215,-0.34,277.99,0.180336,0.0190868,0.10584,2.92892,-0.52386,-0.410525,0.051316,0.179044
106,16,5.75,1.88,0.215,-0.34,293.1,0.28008,0.04623,0.16506,2.92892,-0.52386,-0.410525,0.051316,0.261563
106,17,5.75,1.88,0.215,-0.34,307.28,0.383897,0.0412229,0.10738,2.92892,-0.52386,-0.410525,0.051316,0.41774
107,0,5.75,1.88,0.215,-0.45,51.98,0.252992,0.0296785,0.11731,2.64485,-0.587723,-0.337213,0.0473786,0.242431
107,1,5.75,1.88,0.215,-0.45,66.87,0.134118,0.0156274,0.11652,2.64485,-0.587723,-0.337213,0.0473786,0.152059
107,2,5.75,1.88,0.215,-0.45,81.99,0.0759474,0.0186572,0.24566,2.64485,-0.587723,-0.337213,0.0473786,0.108869
107,3,5.75,1.88,0.215,-0.45,97.08,0.0967459,0.0123786,0.12795,2.64485,-0.587723,-0.337213,0.0473786,0.0864059
107,4,5.75,1.88,0.215,-0.45,112.17,0.0918442,0.0193672,0.21087,2.64485,-0.587723,-0.337213,0.0473786,0.0738758
107,5,5.75,1.88,0.215,-0.45,127.24,0.0640362,0.0139324,0.21757,2.64485,-0.587723,-0.337213,0.0473786,0.0666132
107,6,5.75,1.88,0.215,-0.45,142.32,0.0594589,0.0124174,0.20884,2.64485,-0.587723,-0.337213,0.0473786,0.0623573
107,7,5.75,1.88,0.215,-0.45,157.4,0.052013,0.0123572,0.23758,2.64485,-0.587723,-0.337213,0.0473786,0.0599797
107,8,5.75,1.88,0.215,-0.45,172.46,0.0913199,0.0275905,0.30213,2.64485,-0.587723,-0.337213,0.0473786,0.0589119
107,9,5.75,1.88,0.215,-0.45,187.54,0.0383924,0.00887594,0.23119,2.64485,-0.587723,-0.337213,0.0473786,0.0589119
107,10,5.75,1.88,0.215,-0.45,202.6,0.0468411,0.0149966,0.32016,2.64485,-0.587723,-0.337213,0.0473786,0.0599797
107,11,5.75,1.88,0.215,-0.45,217.68,0.0567669,0.0166185,0.29275,2.64485,-0.587723,-0.337213,0.0473786,0.0623573
107,12,5.75,1.88,0.215,-0.45,232.76,0.0545072,0.0127977,0.23479,2.64485,-0.587723,-0.337213,0.0473786,0.0666132
107,13,5.75,1.88,0.215,-0.45,247.83,0.0788143,0.0272453,0.34569,2.64485,-0.587723,-0.337213,0.0473786,0.0738758
107,14,5.75,1.88,0.215,-0.45,262.92,0.0727702,0.0112386,0.15444,2.64485,-0.587723,-0.337213,0.0473786,0.0864059
107,15,5.75,1.88,0.215,-0.45,278.01,0.121751,0.0146746,0.12053,2.64485,-0.587723,-0.337213,0.0473786,0.108869
107,16,5.75,1.88,0.215,-0.45,293.13,0.171042,0.0207987,0.1216,2.64485,-0.587723,-0.337213,0.0473786,0.152059
107,17,5.75,1.88,0.215,-0.45,308.02,0.225537,0.0251609,0.11156,2.64485,-0.587723,-0.337213,0.0473786,0.242431
107,18,5.75,1.88,0.215,-0.45,317.78,0.484978,0.0790321,0.16296,2.64485,-0.587723,-0.337213,0.0473786,0.364494
108,0,5.75,1.79,0.244,-0.11,7.44,0.871692,0.0955897,0.10966,2.98144,-0.329073,-0.51358,0.0498517,1.0741
108,1,5.75,1.79,0.244,-0.11,22.34,1.08883,0.109667,0.10072,2.98144,-0.329073,-0.51358,0.0498517,0.987182
108,2,5.75,1.79,0.244,-0.11,37.27,0.848688,0.0822293,0.09689,2.98144,-0.329073,-0.51358,0.0498517,0.84588
108,3,5.75,1.79,0.244,-0.11,52.23,0.664339,0.0734693,0.11059,2.98144,-0.329073,-0.51358,0.0498517,0.690737
108,4,5.75,1.79,0.244,-0.11,67.21,0.589115,0.0815394,0.13841,2.98144,-0.329073,-0.51358,0.0498517,0.549526
108,5,5.75,1.79,0.244,-0.11,82.21,0.522458,0.092172,0.17642,2.98144,-0.329073,-0.51358,0.0498517,0.43371
108,6,5.75,1.79,0.244,-0.11,97.22,0.422321,0.0636606,0.15074,2.98144,-0.329073,-0.51358,0.0498517,0.344445
108,7,5.75,1.79,0.244,-0.11,112.25,0.259485,0.0470472,0.18131,2.98144,-0.329073,-0.51358,0.0498517,0.278339
108,8,5.75,1.79,0.244,-0.11,127.28,0.200787,0.0549917,0.27388,2.98144,-0.329073,-0.51358,0.0498517,0.231161
108,9,5.75,1.79,0.244,-0.11,142.33,0.109109,0.0582978,0.53431,2.98144,-0.329073,-0.51358,0.0498517,0.199028
108,10,5.75,1.79,0.244,-0.11,157.39,0.313437,0.252985,0.80713,2.98144,-0.329073,-0.51358,0.0498517,0.179126
108,11,5.75,1.79,0.244,-0.11,247.75,0.231833,0.087976,0.37948,2.98144,-0.329073,-0.51358,0.0498517,0.278339
108,12,5.75,1.79,0.244,-0.11,262.78,0.354985,0.0761264,0.21445,2.98144,-0.329073,-0.51358,0.0498517,0.344445
108,13,5.75,1.79,0.244,-0.11,277.79,0.486171,0.062507,0.12857,2.98144,-0.329073,-0.51358,0.0498517,0.43371
108,14,5.75,1.79,0.244,-0.11,292.79,0.357419,0.0671698,0.18793,2.98144,-0.329073,-0.51358,0.0498517,0.549526
108,15,5.75,1.79,0.244,-0.11,307.77,0.494003,0.103029,0.20856,2.98144,-0.329073,-0.51358,0.0498517,0.690737
108,16,5.75,1.79,0.244,-0.11,322.73,0.917686,0.100184,0.10917,2.98144,-0.329073,-0.51358,0.0498517,0.84588
108,17,5.75,1.79,0.244,-0.11,337.66,1.00139,0.139414,0.13922,2.98144,-0.329073,-0.51358,0.0498517,0.987182
108,18,5.75,1.79,0.244,-0.11,352.56,1.0979,0.116651,0.10625,2.98144,-0.329073,-0.51358,0.0498517,1.0741
109,0,5.75,1.79,0.244,-0.15,7.42,1.10431,0.0945952,0.08566,3.02601,-0.37207,-0.489576,0.0485494,1.12327
109,1,5.75,1.79,0.244,-0.15,22.25,1.0359,0.102067,0.09853,3.02601,-0.37207,-0.489576,0.0485494,0.983396
109,2,5.75,1.79,0.244,-0.15,37.15,0.655208,0.0586936,0.08958,3.02601,-0.37207,-0.489576,0.0485494,0.780714
109,3,5.75,1.79,0.244,-0.15,52.12,0.595803,0.0651689,0.10938,3.02601,-0.37207,-0.489576,0.0485494,0.588306
109,4,5.75,1.79,0.244,-0.15,67.12,0.426535,0.0609049,0.14279,3.02601,-0.37207,-0.489576,0.0485494,0.436774
109,5,5.75,1.79,0.244,-0.15,82.14,0.317783,0.0638998,0.20108,3.02601,-0.37207,-0.489576,0.0485494,0.327234
109,6,5.75,1.79,0.244,-0.15,97.17,0.278618,0.0522743,0.18762,3.02601,-0.37207,-0.489576,0.0485494,0.251099
109,7,5.75,1.79,0.244,-0.15,112.21,0.205525,0.0314988,0.15326,3.02601,-0.37207,-0.489576,0.0485494,0.199194
109,8,5.75,1.79,0.244,-0.15,127.27,0.128164,0.0337713,0.2635,3.02601,-0.37207,-0.489576,0.0485494,0.16439
109,9,5.75,1.79,0.244,-0.15,142.32,0.143619,0.0368139,0.25633,3.02601,-0.37207,-0.489576,0.0485494,0.141832
109,10,5.75,1.79,0.244,-0.15,157.39,0.00932302,0.00271962,0.29171,3.02601,-0.37207,-0.489576,0.0485494,0.128303
109,11,5.75,1.79,0.244,-0.15,172.46,0.124516,0.0468766,0.37647,3.02601,-0.37207,-0.489576,0.0485494,0.121969
109,12,5.75,1.79,0.244,-0.15,187.54,0.0525179,0.0304688,0.58016,3.02601,-0.37207,-0.489576,0.0485494,0.121969
109,13,5.75,1.79,0.244,-0.15,202.61,0.126955,0.0483547,0.38088,3.02601,-0.37207,-0.489576,0.0485494,0.128303
109,14,5.75,1.79,0.244,-0.15,217.68,0.145845,0.0293221,0.20105,3.02601,-0.37207,-0.489576,0.0485494,0.141832
109,15,5.75,1.79,0.244,-0.15,232.73,0.19106,0.0465385,0.24358,3.02601,-0.37207,-0.489576,0.0485494,0.16439
109,16,5.75,1.79,0.244,-0.15,247.79,0.301158,0.0791593,0.26285,3.02601,-0.37207,-0.489576,0.0485494,0.199194
109,17,5.75,1.79,0.244,-0.15,262.83,0.256738,0.035738,0.1392,3.02601,-0.37207,-0.489576,0.0485494,0.251099
109,18,5.75,1.79,0.244,-0.15,277.86,0.324573,0.0504192,0.15534,3.02601,-0.37207,-0.489576,0.0485494,0.327234
109,19,5.75,1.79,0.244,-0.15,292.88,0.433329,0.0577455,0.13326,3.02601,-0.37207,-0.489576,0.0485494,0.436774
109,20,5.75,1.79,0.244,-0.15,307.88,0.725417,0.0711852,0.09813,3.02601,-0.37207,-0.489576,0.0485494,0.588306
109,21,5.75,1.79,0.244,-0.15,322.85,0.834634,0.0732976,0.08782,3.02601,-0.37207,-0.489576,0.0485494,0.780714
109,22,5.75,1.79,0.244,-0.15,337.75,1.01225,0.086365,0.08532,3.02601,-0.37207,-0.489576,0.0485494,0.983396
109,23,5.75,1.79,0.244,-0.15,352.58,1.07026,0.10953,0.10234,3.02601,-0.37207,-0.489576,0.0485494,1.12327
110,0,5.75,1.79,0.244,-0.2,7.52,1.13429,0.115607,0.10192,3.04391,-0.420224,-0.458508,0.0468737,1.13533
110,1,5.75,1.79,0.244,-0.2,22.29,1.11531,0.12196,0.10935,3.04391,-0.420224,-0.458508,0.0468737,0.924341
110,2,5.75,1.79,0.244,-0.2,37.03,0.693732,0.0682424,0.09837,3.04391,-0.420224,-0.458508,0.0468737,0.667166
110,3,5.75,1.79,0.244,-0.2,52.02,0.448797,0.0522399,0.1164,3.04391,-0.420224,-0.458508,0.0468737,0.460355
110,4,5.75,1.79,0.244,-0.2,67.04,0.341373,0.047881,0.14026,3.04391,-0.420224,-0.458508,0.0468737,0.320579
110,5,5.75,1.79,0.244,-0.2,82.09,0.182546,0.0281961,0.15446,3.04391,-0.420224,-0.458508,0.0468737,0.230822
110,6,5.75,1.79,0.244,-0.2,97.14,0.168913,0.0332167,0.19665,3.04391,-0.420224,-0.458508,0.0468737,0.173877
110,7,5.75,1.79,0.244,-0.2,112.19,0.141491,0.0262042,0.1852,3.04391,-0.420224,-0.458508,0.0468737,0.137654
110,8,5.75,1.79,0.244,-0.2,127.25,0.0988824,0.0217383,0.21984,3.04391,-0.420224,-0.458508,0.0468737,0.114607
110,9,5.75,1.79,0.244,-0.2,142.32,0.109812,0.0299194,0.27246,3.04391,-0.420224,-0.458508,0.0468737,0.100215
110,10,5.75,1.79,0.244,-0.2,157.39,0.0917723,0.0218969,0.2386,3.04391,-0.420224,-0.458508,0.0468737,0.0918241
110,11,5.75,1.79,0.244,-0.2,172.46,0.0654507,0.0205175,0.31348,3.04391,-0.420224,-0.458508,0.0468737,0.0879566
110,12,5.75,1.79,0.244,-0.2,202.61,0.117927,0.0377461,0.32008,3.04391,-0.420224,-0.458508,0.0468737,0.0918241
110,13,5.75,1.79,0.244,-0.2,217.68,0.0744619,0.0132483,0.17792,3.04391,-0.420224,-0.458508,0.0468737,0.100215
110,14,5.75,1.79,0.244,-0.2,232.75,0.105971,0.0281713,0.26584,3.04391,-0.420224,-0.458508,0.0468737,0.114607
110,15,5.75,1.79,0.244,-0.2,247.81,0.18078,0.0566238,0.31322,3.04391,-0.420224,-0.458508,0.0468737,0.137654
110,16,5.75,1.79,0.244,-0.2,262.86,0.235896,0.0433175,0.18363,3.04391,-0.420224,-0.458508,0.0468737,0.173877
110,17,5.75,1.79,0.244,-0.2,277.91,0.196903,0.0255974,0.13,3.04391,-0.420224,-0.458508,0.0468737,0.230822
110,18,5.75,1.79,0.244,-0.2,292.96,0.270182,0.0513427,0.19003,3.04391,-0.420224,-0.458508,0.0468737,0.320579
110,19,5.75,1.79,0.244,-0.2,307.98,0.416301,0.0611046,0.14678,3.04391,-0.420224,-0.458508,0.0468737,0.460355
110,20,5.75,1.79,0.244,-0.2,322.97,0.647185,0.0695271,0.10743,3.04391,-0.420224,-0.458508,0.0468737,0.667166
110,21,5.75,1.79,0.244,-0.2,337.71,1.05294,0.0901105,0.08558,3.04391,-0.420224,-0.458508,0.0468737,0.924341
110,22,5.75,1.79,0.244,-0.2,352.48,1.10252,0.0929423,0.0843,3.04391,-0.420224,-0.458508,0.0468737,1.13533
111,0,5.75,1.79,0.244,-0.26,7.94,1.06574,0.111838,0.10494,3.00754,-0.47085,-0.41969,0.0447907,1.16595
111,1,5.75,1.79,0.244,-0.26,22.8,0.740297,0.0787973,0.10644,3.00754,-0.47085,-0.41969,0.0447907,0.841349
111,2,5.75,1.79,0.244,-0.26,36.9,0.588138,0.0571965,0.09725,3.00754,-0.47085,-0.41969,0.0447907,0.546519
111,3,5.75,1.79,0.244,-0.26,51.92,0.299982,0.0255105,0.08504,3.00754,-0.47085,-0.41969,0.0447907,0.344093
111,4,5.75,1.79,0.244,-0.26,66.98,0.288004,0.0311995,0.10833,3.00754,-0.47085,-0.41969,0.0447907,0.22701
111,5,5.75,1.79,0.244,-0.26,82.04,0.185803,0.0276922,0.14904,3.00754,-0.47085,-0.41969,0.0447907,0.159756
111,6,5.75,1.79,0.244,-0.26,97.11,0.119056,0.0218468,0.1835,3.00754,-0.47085,-0.41969,0.0447907,0.12028
111,7,5.75,1.79,0.244,-0.26,112.17,0.0907717,0.0150118,0.16538,3.00754,-0.47085,-0.41969,0.0447907,0.0966112
111,8,5.75,1.79,0.244,-0.26,127.24,0.089643,0.0289878,0.32337,3.00754,-0.47085,-0.41969,0.0447907,0.0822036
111,9,5.75,1.79,0.244,-0.26,142.31,0.0727425,0.0230455,0.31681,3.00754,-0.47085,-0.41969,0.0447907,0.0735046
111,10,5.75,1.79,0.244,-0.26,157.38,0.039321,0.0173988,0.44248,3.00754,-0.47085,-0.41969,0.0447907,0.0685485
111,11,5.75,1.79,0.244,-0.26,172.46,0.101431,0.0355373,0.35036,3.00754,-0.47085,-0.41969,0.0447907,0.0662943
111,12,5.75,1.79,0.244,-0.26,187.54,0.0480862,0.0199591,0.41507,3.00754,-0.47085,-0.41969,0.0447907,0.0662943
111,13,5.75,1.79,0.244,-0.26,202.62,0.0396218,0.0109974,0.27756,3.00754,-0.47085,-0.41969,0.0447907,0.0685485
111,14,5.75,1.79,0.244,-0.26,217.69,0.0755709,0.0305609,0.4044,3.00754,-0.47085,-0.41969,0.0447907,0.0735046
111,15,5.75,1.79,0.244,-0.26,232.76,0.0738463,0.0262346,0.35526,3.00754,-0.47085,-0.41969,0.0447907,0.0822036
111,16,5.75,1.79,0.244,-0.26,247.83,0.0578905,0.0110171,0.19031,3.00754,-0.47085,-0.41969,0.0447907,0.0966112
111,17,5.75,1.79,0.244,-0.26,262.89,0.160345,0.0291667,0.1819,3.00754,-0.47085,-0.41969,0.0447907,0.12028
111,18,5.75,1.79,0.244,-0.26,277.96,0.152189,0.0218041,0.14327,3.00754,-0.47085,-0.41969,0.0447907,0.159756
111,19,5.75,1.79,0.244,-0.26,293.02,0.219538,0.0423972,0.19312,3.00754,-0.47085,-0.41969,0.0447907,0.22701
111,20,5.75,1.79,0.244,-0.26,308.08,0.310017,0.0343716,0.11087,3.00754,-0.47085,-0.41969,0.0447907,0.344093
111,21,5.75,1.79,0.244,-0.26,323.1,0.626542,0.0539578,0.08612,3.00754,-0.47085,-0.41969,0.0447907,0.546519
111,22,5.75,1.79,0.244,-0.26,337.2,0.854954,0.0647029,0.07568,3.00754,-0.47085,-0.41969,0.0447907,0.841349
111,23,5.75,1.79,0.244,-0.26,352.06,1.22824,0.109203,0.08891,3.00754,-0.47085,-0.41969,0.0447907,1.16595
112,0,5.75,1.8,0.244,-0.34,24.21,0.730629,0.082152,0.11244,2.87443,-0.528081,-0.365401,0.0418864,0.715058
112,1,5.75,1.8,0.244,-0.34,36.86,0.426457,0.034688,0.08134,2.87443,-0.528081,-0.365401,0.0418864,0.419177
112,2,5.75,1.8,0.244,-0.34,51.81,0.254176,0.023618,0.09292,2.87443,-0.528081,-0.365401,0.0418864,0.240504
112,3,5.75,1.8,0.244,-0.34,66.91,0.162605,0.0211793,0.13025,2.87443,-0.528081,-0.365401,0.0418864,0.152537
112,4,5.75,1.8,0.244,-0.34,82,0.102272,0.0170069,0.16629,2.87443,-0.528081,-0.365401,0.0418864,0.107228
112,5,5.75,1.8,0.244,-0.34,97.08,0.0842349,0.0132063,0.15678,2.87443,-0.528081,-0.365401,0.0418864,0.0825782
112,6,5.75,1.8,0.244,-0.34,112.15,0.0746437,0.015334,0.20543,2.87443,-0.528081,-0.365401,0.0418864,0.0685898
112,7,5.75,1.8,0.244,-0.34,127.23,0.0949024,0.0342598,0.361,2.87443,-0.528081,-0.365401,0.0418864,0.0604277
112,8,5.75,1.8,0.244,-0.34,157.38,0.108461,0.067797,0.62508,2.87443,-0.528081,-0.365401,0.0418864,0.0530031
112,9,5.75,1.8,0.244,-0.34,202.62,0.0736104,0.044633,0.60634,2.87443,-0.528081,-0.365401,0.0418864,0.0530031
112,10,5.75,1.8,0.244,-0.34,217.69,0.0643252,0.0343837,0.53453,2.87443,-0.528081,-0.365401,0.0418864,0.0556569
112,11,5.75,1.8,0.244,-0.34,232.77,0.0831333,0.0337787,0.40632,2.87443,-0.528081,-0.365401,0.0418864,0.0604277
112,12,5.75,1.8,0.244,-0.34,247.85,0.0643298,0.0199146,0.30957,2.87443,-0.528081,-0.365401,0.0418864,0.0685898
112,13,5.75,1.8,0.244,-0.34,262.92,0.0754801,0.0117598,0.1558,2.87443,-0.528081,-0.365401,0.0418864,0.0825782
112,14,5.75,1.8,0.244,-0.34,278,0.120737,0.0197924,0.16393,2.87443,-0.528081,-0.365401,0.0418864,0.107228
112,15,5.75,1.8,0.244,-0.34,293.09,0.148779,0.0231202,0.1554,2.87443,-0.528081,-0.365401,0.0418864,0.152537
112,16,5.75,1.8,0.244,-0.34,308.19,0.284229,0.0393572,0.13847,2.87443,-0.528081,-0.365401,0.0418864,0.240504
112,17,5.75,1.8,0.244,-0.34,323.14,0.39267,0.0406885,0.10362,2.87443,-0.528081,-0.365401,0.0418864,0.419177
112,18,5.75,1.8,0.244,-0.34,335.79,0.827144,0.0664528,0.08034,2.87443,-0.528081,-0.365401,0.0418864,0.715058
113,0,5.75,1.8,0.244,-0.45,36.83,0.335673,0.0285725,0.08512,2.60838,-0.591312,-0.286279,0.0376439,0.287106
113,1,5.75,1.8,0.244,-0.45,51.71,0.133279,0.0119965,0.09001,2.60838,-0.591312,-0.286279,0.0376439,0.152872
113,2,5.75,1.8,0.244,-0.45,66.84,0.0933732,0.0124168,0.13298,2.60838,-0.591312,-0.286279,0.0376439,0.0962438
113,3,5.75,1.8,0.244,-0.45,81.95,0.0665649,0.0116369,0.17482,2.60838,-0.591312,-0.286279,0.0376439,0.0698589
113,4,5.75,1.8,0.244,-0.45,97.05,0.0368006,0.0109633,0.29791,2.60838,-0.591312,-0.286279,0.0376439,0.0564793
113,5,5.75,1.8,0.244,-0.45,112.14,0.036637,0.0114443,0.31237,2.60838,-0.591312,-0.286279,0.0376439,0.0492926
113,6,5.75,1.8,0.244,-0.45,232.78,0.0591535,0.04967,0.83968,2.60838,-0.591312,-0.286279,0.0376439,0.0452864
113,7,5.75,1.8,0.244,-0.45,247.86,0.023755,0.00745004,0.31362,2.60838,-0.591312,-0.286279,0.0376439,0.0492926
113,8,5.75,1.8,0.244,-0.45,262.95,0.0478228,0.00892803,0.18669,2.60838,-0.591312,-0.286279,0.0376439,0.0564793
113,9,5.75,1.8,0.244,-0.45,278.05,0.0668452,0.00856487,0.12813,2.60838,-0.591312,-0.286279,0.0376439,0.0698589
113,10,5.75,1.8,0.244,-0.45,293.16,0.111345,0.014261,0.12808,2.60838,-0.591312,-0.286279,0.0376439,0.0962438
113,11,5.75,1.8,0.244,-0.45,308.29,0.154971,0.0213101,0.13751,2.60838,-0.591312,-0.286279,0.0376439,0.152872
113,12,5.75,1.8,0.244,-0.45,323.17,0.294454,0.0319689,0.10857,2.60838,-0.591312,-0.286279,0.0376439,0.287106
114,0,5.75,2.12,0.244,-0.11,7.54,1.87066,0.167144,0.08935,2.98144,-0.329073,-0.51358,0.0498517,1.60739
114,1,5.75,2.12,0.244,-0.11,22.6,1.11558,0.104251,0.09345,2.98144,-0.329073,-0.51358,0.0498517,1.45374
114,2,5.75,2.12,0.244,-0.11,37.61,1.4897,0.173937,0.11676,2.98144,-0.329073,-0.51358,0.0498517,1.21855
114,3,5.75,2.12,0.244,-0.11,52.44,1.00829,0.0991251,0.09831,2.98144,-0.329073,-0.51358,0.0498517,0.979951
114,4,5.75,2.12,0.244,-0.11,67.2,0.721439,0.0708164,0.09816,2.98144,-0.329073,-0.51358,0.0498517,0.775855
114,5,5.75,2.12,0.244,-0.11,82.22,0.618086,0.0776872,0.12569,2.98144,-0.329073,-0.51358,0.0498517,0.612885
114,6,5.75,2.12,0.244,-0.11,97.24,0.500553,0.0720446,0.14393,2.98144,-0.329073,-0.51358,0.0498517,0.491245
114,7,5.75,2.12,0.244,-0.11,112.27,0.318872,0.0418679,0.1313,2.98144,-0.329073,-0.51358,0.0498517,0.403014
114,8,5.75,2.12,0.244,-0.11,127.31,0.368539,0.0851324,0.231,2.98144,-0.329073,-0.51358,0.0498517,0.340741
114,9,5.75,2.12,0.244,-0.11,142.36,0.30849,0.0759626,0.24624,2.98144,-0.329073,-0.51358,0.0498517,0.298623
114,10,5.75,2.12,0.244,-0.11,157.41,0.288675,0.0668918,0.23172,2.98144,-0.329073,-0.51358,0.0498517,0.272628
114,11,5.75,2.12,0.244,-0.11,172.47,0.357709,0.130349,0.3644,2.98144,-0.329073,-0.51358,0.0498517,0.260221
114,12,5.75,2.12,0.244,-0.11,187.53,0.422093,0.152878,0.36219,2.98144,-0.329073,-0.51358,0.0498517,0.260221
114,13,5.75,2.12,0.244,-0.11,202.59,0.326687,0.0824983,0.25253,2.98144,-0.329073,-0.51358,0.0498517,0.272628
114,14,5.75,2.12,0.244,-0.11,217.64,0.340279,0.105102,0.30887,2.98144,-0.329073,-0.51358,0.0498517,0.298623
114,15,5.75,2.12,0.244,-0.11,232.69,0.417343,0.113851,0.2728,2.98144,-0.329073,-0.51358,0.0498517,0.340741
114,16,5.75,2.12,0.244,-0.11,247.73,0.488478,0.0970265,0.19863,2.98144,-0.329073,-0.51358,0.0498517,0.403014
114,17,5.75,2.12,0.244,-0.11,262.76,0.456886,0.0540953,0.1184,2.98144,-0.329073,-0.51358,0.0498517,0.491245
114,18,5.75,2.12,0.244,-0.11,277.78,0.595182,0.0928424,0.15599,2.98144,-0.329073,-0.51358,0.0498517,0.612885
114,19,5.75,2.12,0.244,-0.11,292.8,0.818779,0.127959,0.15628,2.98144,-0.329073,-0.51358,0.0498517,0.775855
114,20,5.75,2.12,0.244,-0.11,307.56,0.904204,0.0911166,0.10077,2.98144,-0.329073,-0.51358,0.0498517,0.979951
114,21,5.75,2.12,0.244,-0.11,322.39,1.22234,0.107493,0.08794,2.98144,-0.329073,-0.51358,0.0498517,1.21855
114,22,5.75,2.12,0.244,-0.11,337.4,1.51748,0.154115,0.10156,2.98144,-0.329073,-0.51358,0.0498517,1.45374
114,23,5.75,2.12,0.244,-0.11,352.46,1.59638,0.155871,0.09764,2.98144,-0.329073,-0.51358,0.0498517,1.60739
115,0,5.75,2.12,0.245,-0.15,7.67,1.42979,0.17462,0.12213,3.02292,-0.372627,-0.488442,0.0482689,1.73925
115,1,5.75,2.12,0.245,-0.15,22.96,1.55972,0.131437,0.08427,3.02292,-0.372627,-0.488442,0.0482689,1.45689
115,2,5.75,2.12,0.245,-0.15,37.7,1.16314,0.104706,0.09002,3.02292,-0.372627,-0.488442,0.0482689,1.10754
115,3,5.75,2.12,0.245,-0.15,52.54,0.766591,0.0868241,0.11326,3.02292,-0.372627,-0.488442,0.0482689,0.81026
115,4,5.75,2.12,0.245,-0.15,67.11,0.621811,0.0730814,0.11753,3.02292,-0.372627,-0.488442,0.0482689,0.597971
